销售日期,分类编码,分类名称,销量(千克),平均销量(千克),销售额总和,批发额总和,平均销售单价(元/千克),平均批发价格(元/千克),成本加成比例
2021-04-18,1011010504,辣椒类,118.06299999999999,14.757874999999999,789.4888,67.75187,6.687012866012214,0.5738620058782176,10.652649587384083
2021-04-18,1011010801,食用菌,56.607,4.354384615384616,425.227,21.521362307692307,7.51191548748388,0.38018906332595453,18.758368170216276
2021-04-19,1011010101,花叶类,134.781,6.739050000000001,762.6614000000001,24.2651735,5.658523085598119,0.18003408121322736,30.430288351327885
2021-04-19,1011010201,花菜类,25.092,12.546,129.3288,44.99454,5.154184600669536,1.79318268770923,1.874322084412909
2021-04-19,1011010402,水生根茎类,12.658000000000001,4.219333333333334,143.086,30.457939999999997,11.303997471954496,2.406220571970295,3.6978226367246125
2021-04-19,1011010501,茄类,17.311,4.32775,139.05599999999998,22.1145,8.032811507134191,1.2774825255617814,5.2880010852608015
2021-04-19,1011010504,辣椒类,59.015,6.557222222222222,405.32959999999997,30.333800000000004,6.868247055833262,0.5140015250360078,12.362308711734103
2021-04-19,1011010801,食用菌,36.293,3.2993636363636365,352.4806,20.529147272727272,9.71208221971179,0.5656503257577845,16.16976332807872
2021-04-20,1011010101,花叶类,150.715,7.176904761904762,848.2013999999999,26.762303333333335,5.627849915403244,0.17756894359110464,30.693886338383173
2021-04-20,1011010201,花菜类,30.338,15.169,168.81580000000002,61.565830000000005,5.564499967038039,2.029330542553893,1.7420372632026566
2021-04-20,1011010402,水生根茎类,12.167000000000002,4.055666666666667,126.24000000000001,28.950100000000006,10.375606147776773,2.3793950850661627,3.3606066991133017
2021-04-20,1011010501,茄类,16.234,4.0585,125.125,20.069827500000002,7.7075890107182445,1.23628357151657,5.23448308163087
2021-04-20,1011010504,辣椒类,64.062,8.00775,463.98959999999994,37.012519999999995,7.242821017139645,0.5777609191096125,11.536017542172218
2021-04-20,1011010801,食用菌,37.650999999999996,3.7650999999999994,339.8522,22.979826999999997,9.026379113436562,0.6103377599532549,13.789153982751914
2021-04-21,1011010101,花叶类,182.939,10.163277777777777,849.0319999999999,30.146596111111112,4.641066147732304,0.16479042801759664,27.163444949828776
2021-04-21,1011010201,花菜类,49.748000000000005,24.874000000000002,234.094,78.87747999999999,4.705596204872557,1.5855407252552862,1.9678179373884668
2021-04-21,1011010402,水生根茎类,13.078000000000001,6.539000000000001,132.784,46.51968000000001,10.153234439516744,3.5570943569353117,1.8543618528760293
2021-04-21,1011010501,茄类,26.622,8.874,181.548,42.542033333333336,6.8194726166328605,1.59800290486565,3.2674970088406683
2021-04-21,1011010504,辣椒类,50.684,7.240571428571428,372.6184,33.22276,7.351795438402652,0.6554881224844132,10.215756908817932
2021-04-21,1011010801,食用菌,31.173000000000002,2.59775,274.77819999999997,15.889833333333334,8.814621627690629,0.5097306429709471,16.29270497907467
2021-04-22,1011010101,花叶类,150.806,8.378111111111112,786.2776,28.065639444444443,5.213834993302654,0.1861042627245895,27.015666685821497
2021-04-22,1011010201,花菜类,34.614999999999995,17.307499999999997,155.3174,50.46594,4.486996966632963,1.4579211324570276,2.0776678290347905
2021-04-22,1011010402,水生根茎类,11.64,5.82,119.05799999999999,41.226209999999995,10.228350515463916,3.5417706185567006,1.8879200877305964
2021-04-22,1011010501,茄类,15.227,3.80675,110.60839999999999,16.871485,7.263965324752085,1.1079979641426414,5.555937429337132
2021-04-22,1011010504,辣椒类,47.905,5.988125,375.7154,27.4678375,7.842926625613193,0.573381432000835,12.67837566390146
2021-04-22,1011010801,食用菌,40.04,3.3366666666666664,246.313,13.162729166666667,6.151673326673326,0.3287394896769897,17.712912564042096
2021-04-23,1011010101,花叶类,171.226,9.011894736842105,843.8276,29.053125789473683,4.928151098548118,0.169677068841611,28.044296510970586
2021-04-23,1011010201,花菜类,47.035,23.5175,216.05280000000002,87.37998999999999,4.5934474327628365,1.857765281173594,1.47256608749898
2021-04-23,1011010402,水生根茎类,10.413,5.2065,104.13000000000001,36.8653,10.0,3.540314990876788,1.8246074221557946
2021-04-23,1011010501,茄类,27.427,6.85675,187.59900000000002,30.872945,6.839938746490685,1.1256406096182594,5.07648541465675
2021-04-23,1011010504,辣椒类,53.397,5.933,440.92879999999997,29.158223333333336,8.257557540685806,0.5460648226179998,14.121936441715068
2021-04-23,1011010801,食用菌,49.109,3.2739333333333334,431.2328,18.13293666666667,8.781135840680934,0.3692385645536799,22.781740813815595
2021-04-24,1011010101,花叶类,264.803,12.609666666666666,1347.0164,40.449778095238095,5.086862308961757,0.15275422897489113,32.30095895281502
2021-04-24,1011010201,花菜类,107.309,53.6545,365.8678,144.293345,3.4094791676373837,1.3446527784249223,1.5355833285311948
2021-04-24,1011010402,水生根茎类,17.178,8.589,171.78,60.7787,10.0,3.5381709162882755,1.8263190887597136
2021-04-24,1011010501,茄类,37.796,9.449,255.6886,43.870152499999996,6.764964546512859,1.1607088713091331,4.82830433516273
2021-04-24,1011010504,辣椒类,102.501,12.812625,796.399,65.51711875,7.769670539799612,0.6391851664861805,11.155586435949614
2021-04-24,1011010801,食用菌,78.6,6.55,692.8226,36.731793333333336,8.814536895674301,0.4673256149279051,17.861660080486132
2021-04-25,1011010101,花叶类,221.785,11.08925,1119.8696,35.813795999999996,5.0493477917803276,0.16147979349369884,30.269223737131913
2021-04-25,1011010201,花菜类,94.264,47.132,323.828,109.10287,3.4353305609776794,1.1574182084358822,1.968097906132075
2021-04-25,1011010402,水生根茎类,11.454,5.727,114.54,40.889250000000004,10.0,3.569866422210582,1.8012252609182116
2021-04-25,1011010501,茄类,24.708,6.177,190.9974,28.0351925,7.73018455560952,1.1346605350493768,5.812772910334038
2021-04-25,1011010504,辣椒类,71.047,8.880875,588.547,45.25957124999999,8.283910650696019,0.6370370494179909,12.003812978011807
2021-04-25,1011010801,食用菌,37.692,4.188,283.6522,19.813633333333332,7.525527963493579,0.525672114330185,13.316011365911349
2021-04-26,1011010101,花叶类,151.258,7.562900000000001,744.8266,24.382444999999997,4.92421293419191,0.16119772177339378,29.547658366500986
2021-04-26,1011010201,花菜类,43.118,21.559,151.9592,51.35422,3.5242636485922354,1.1910158170601604,1.959040172355846
2021-04-26,1011010402,水生根茎类,11.870999999999999,5.935499999999999,122.94999999999999,41.0714,10.35717294246483,3.459809620082554,1.9935672998729042
2021-04-26,1011010501,茄类,12.618,3.1545,101.5602,14.53017,8.048834997622443,1.1515430337612933,5.9896085180008205
2021-04-26,1011010504,辣椒类,60.716,7.5895,485.172,37.39455625,7.9908426115027344,0.6158929483167535,11.974401855617687
2021-04-26,1011010801,食用菌,37.392,3.3992727272727277,290.8746,16.28918,7.779059691912708,0.435632755669662,16.856920974536468
2021-04-27,1011010101,花叶类,135.216,7.116631578947369,640.3558,20.79145894736842,4.735799017867708,0.1537647833641612,29.79898344897293
2021-04-27,1011010201,花菜类,26.490000000000002,13.245000000000001,96.8418,35.773019999999995,3.6557870894677236,1.3504348810872024,1.707118381394694
2021-04-27,1011010402,水生根茎类,9.127,4.5635,91.90400000000001,32.77161,10.069464227018736,3.590622329352471,1.8043785459426622
2021-04-27,1011010501,茄类,31.042,6.2084,219.56939999999997,29.134016000000003,7.073300689388569,0.9385354036466723,6.53653049411382
2021-04-27,1011010504,辣椒类,50.15,6.26875,391.89700000000005,31.45672125,7.8144965104685955,0.6272526669990031,11.458291405688062
2021-04-27,1011010801,食用菌,26.080000000000002,2.897777777777778,237.571,16.535154444444444,9.109317484662576,0.6340166581458759,13.367631146004817
2021-04-28,1011010101,花叶类,125.78500000000001,6.289250000000001,609.4352,19.884749,4.845054656755575,0.15808521683825574,29.648372780566653
2021-04-28,1011010201,花菜类,29.405,14.7025,132.7064,37.65017,4.513055602788642,1.2804002720625745,2.5247224647325632
2021-04-28,1011010402,水生根茎类,7.359,3.6795,76.344,26.251424999999998,10.37423562984101,3.5672543823889113,1.9081849842437122
2021-04-28,1011010501,茄类,27.487,6.87175,207.4876,35.2076325,7.5485720522428785,1.2808830538072544,4.893256242094664
2021-04-28,1011010504,辣椒类,47.189,6.7412857142857145,382.688,34.77397428571428,8.10968657949946,0.7369084804872805,10.00501187628745
2021-04-28,1011010801,食用菌,33.609,2.5853076923076923,324.088,15.713560000000001,9.642893272635305,0.46754024219703055,19.62473430591158
2021-04-29,1011010101,花叶类,134.898,6.4237142857142855,635.1394,19.04535142857143,4.708293673738677,0.14118334911245112,32.34878867329155
2021-04-29,1011010201,花菜类,33.858000000000004,16.929000000000002,136.6938,50.040375,4.037267410951621,1.4779483430799218,1.7316701763326114
2021-04-29,1011010402,水生根茎类,8.818,4.409,92.688,31.294,10.511227035608982,3.548877296439102,1.961845721224516
2021-04-29,1011010501,茄类,15.705,3.92625,123.4332,20.651495,7.859484240687679,1.3149630690862784,4.9769619584441696
2021-04-29,1011010504,辣椒类,54.543,6.817875,425.58299999999997,34.918432499999994,7.802706121775479,0.6402000715032176,11.187918229147314
2021-04-29,1011010801,食用菌,32.548,2.7123333333333335,279.0086,15.305078333333334,8.572219491212977,0.4702309921756585,17.229805422971264
2021-04-30,1011010101,花叶类,138.58499999999998,6.929249999999999,691.2256,22.460317999999997,4.987737489627305,0.1620688963452033,29.7754146668805
2021-04-30,1011010201,花菜类,38.125,19.0625,150.3458,66.26738,3.943496393442623,1.738160786885246,1.2687753763616427
2021-04-30,1011010402,水生根茎类,14.856,7.428,152.61599999999999,52.153259999999996,10.273021001615508,3.5105856219709204,1.9262983752118277
2021-04-30,1011010501,茄类,26.786,6.6965,229.9156,33.501422500000004,8.58342417680878,1.2507064324647204,5.8628608232978765
2021-04-30,1011010504,辣椒类,52.865,5.873888888888889,484.57800000000003,32.88835,9.166329329424006,0.6221195497966518,13.734031959645286
2021-04-30,1011010801,食用菌,34.271,2.636230769230769,281.8946,13.18403230769231,8.225455924834408,0.3846993757898021,20.381516172068753
2021-05-01,1011010101,花叶类,171.826,8.5913,890.2396,29.003384,5.181052925634072,0.16879508339832155,29.69433552995058
2021-05-01,1011010201,花菜类,57.443000000000005,28.721500000000002,269.28000000000003,85.686555,4.687777448949394,1.491679665059276,2.1426167150727444
2021-05-01,1011010402,水生根茎类,18.075,9.0375,183.17200000000003,64.276795,10.133997233748273,3.5561159059474416,1.8497376074833851
2021-05-01,1011010501,茄类,19.976,4.994,168.807,24.9969325,8.450490588706447,1.2513482428914697,5.753108606426008
2021-05-01,1011010504,辣椒类,77.396,9.6745,698.9370000000001,54.134921250000005,9.030660499250608,0.6994537346891313,11.911019058700488
2021-05-01,1011010801,食用菌,50.81,5.081,471.3142,29.620870000000004,9.27601259594568,0.5829732336154301,14.911558303317896
2021-05-02,1011010101,花叶类,198.544,10.449684210526316,1065.5776,36.681961578947366,5.366959464904505,0.18475482300622212,28.049089910490498
2021-05-02,1011010201,花菜类,36.466,18.233,180.8418,53.110195000000004,4.9591893818899795,1.4564305106126256,2.4050298629105007
2021-05-02,1011010402,水生根茎类,17.439,8.7195,178.264,61.50198,10.222145765238833,3.5266918974711854,1.8985083081878018
2021-05-02,1011010501,茄类,22.784,5.696,166.1028,30.864145,7.290326544943821,1.3546411955758428,4.381739879721276
2021-05-02,1011010504,辣椒类,80.42,10.0525,765.9470000000001,55.916283750000005,9.524334742601344,0.6953032050484954,12.698102746322087
2021-05-02,1011010801,食用菌,47.435,4.7435,439.92900000000003,28.334325999999997,9.274354379677453,0.5973295246126277,14.52636191169679
2021-05-03,1011010101,花叶类,226.26500000000001,11.908684210526317,1100.4112,38.43370842105263,4.863373478001458,0.16986148286766678,27.631408344588305
2021-05-03,1011010201,花菜类,37.613,18.8065,192.054,53.918530000000004,5.106053758009199,1.4335078297397177,2.561929451711684
2021-05-03,1011010402,水生根茎类,18.743000000000002,9.371500000000001,189.584,66.758595,10.114922904551031,3.561788134236781,1.8398440680185075
2021-05-03,1011010501,茄类,25.175,6.29375,213.0582,32.582860000000004,8.463086395233367,1.2942546176762662,5.538965578835007
2021-05-03,1011010504,辣椒类,83.41900000000001,9.268777777777778,798.7620000000001,52.67029888888889,9.575300590992459,0.6313945131071924,14.16532119335483
2021-05-03,1011010801,食用菌,54.995000000000005,7.856428571428572,405.065,35.41452571428571,7.365487771615601,0.643959009260582,10.437820832839858
2021-05-04,1011010101,花叶类,200.985,10.578157894736842,1066.0246,37.14549,5.3040007960793085,0.18481722516605717,27.698628016483287
2021-05-04,1011010201,花菜类,37.838,18.919,178.56660000000002,51.539289999999994,4.719239917543211,1.362103969554416,2.4646693813593488
2021-05-04,1011010402,水生根茎类,8.799,4.3995,90.27600000000001,31.693545,10.259802250255712,3.601948516876918,1.8484033578446337
2021-05-04,1011010501,茄类,18.032,4.508,146.0018,19.971925000000002,8.096816770186335,1.1075823535936116,6.310351906488731
2021-05-04,1011010504,辣椒类,43.846,5.48075,492.674,37.20500375,11.23646398759294,0.8485381505724583,12.242143538286834
2021-05-04,1011010801,食用菌,42.643,5.330375,398.7894,31.77593375,9.351813896770865,0.7451617791900195,11.550045047850091
2021-05-05,1011010101,花叶类,203.532,9.692,1003.3548,31.45804142857143,4.9297152290548905,0.15456066578509242,30.895018076004998
2021-05-05,1011010201,花菜类,34.156,17.078,173.078,54.35036000000001,5.067279540929851,1.5912390209626424,2.1844867264908636
2021-05-05,1011010402,水生根茎类,15.352,7.676,159.05,54.783325000000005,10.360213652944243,3.568481305367379,1.9032556895734238
2021-05-05,1011010501,茄类,17.339000000000002,4.3347500000000005,135.448,18.6182875,7.811753849702981,1.0737809273891228,6.274997767651831
2021-05-05,1011010504,辣椒类,72.08,9.01,740.2114,61.74437375,10.269303551609324,0.8566089587957825,10.988321446049165
2021-05-05,1011010801,食用菌,60.989,6.0988999999999995,704.9932,45.691828,11.559350046729739,0.7491814589516143,14.429306089482784
2021-05-06,1011010101,花叶类,151.84,7.230476190476191,820.8354,26.452801428571426,5.405923340358272,0.1742149725274725,30.030187944987304
2021-05-06,1011010201,花菜类,21.199,10.5995,125.63600000000001,43.716105000000006,5.926505967262607,2.0621776970611823,1.8739065385628475
2021-05-06,1011010402,水生根茎类,5.992,2.996,62.326,21.25842,10.401535380507344,3.5478004005340456,1.93182654214189
2021-05-06,1011010501,茄类,22.682,5.6705,185.983,27.741435000000003,8.199585574464333,1.2230594744731507,5.704159319804472
2021-05-06,1011010504,辣椒类,73.006,8.111777777777778,541.5566,53.12710555555555,7.417973865161768,0.7277087575754808,9.193602575124082
2021-05-06,1011010801,食用菌,30.192,3.774,316.356,24.429962500000002,10.478139904610492,0.809153500927398,11.949508211484154
2021-05-07,1011010101,花叶类,147.508,7.375400000000001,706.4214,22.2953705,4.789037882691107,0.15114685644168452,30.68466745147832
2021-05-07,1011010201,花菜类,26.046,13.023,144.947,49.11151,5.565038777547416,1.8855682254472856,1.9513855306016856
2021-05-07,1011010402,水生根茎类,6.436,3.218,68.434,22.670535,10.633001864512119,3.5224572715972657,2.0186318937775396
2021-05-07,1011010501,茄类,20.724,5.181,144.955,26.674274999999998,6.994547384674774,1.2871200057903878,4.434262037112537
2021-05-07,1011010504,辣椒类,73.96199999999999,9.245249999999999,578.2816,55.55364125,7.818631188988942,0.7511105871934237,9.40942748284749
2021-05-07,1011010801,食用菌,33.543,2.79525,269.9166,13.739725833333333,8.046883105267867,0.40961529479573483,18.644977146863255
2021-05-08,1011010101,花叶类,160.786,8.462421052631578,817.532,28.04509789473684,5.0845969176420835,0.17442499903434902,28.150620299793086
2021-05-08,1011010201,花菜类,28.122,14.061,155.276,48.757039999999996,5.521513405874405,1.7337685797596187,2.184688816220181
2021-05-08,1011010402,水生根茎类,11.456999999999999,5.7284999999999995,119.764,40.998484999999995,10.453347298594746,3.5784660033167497,1.9211811119362092
2021-05-08,1011010501,茄类,22.625,4.525,172.803,25.765948,7.637701657458563,1.1388264309392266,5.706642425887065
2021-05-08,1011010504,辣椒类,69.52900000000001,7.725444444444445,569.7040000000001,47.907637777777786,8.19376087675646,0.6890310198302547,10.891715526501294
2021-05-08,1011010801,食用菌,33.331,3.3331000000000004,292.222,20.040477,8.767273709159639,0.6012563979478562,13.581589050999133
2021-05-09,1011010101,花叶类,216.668,10.833400000000001,1128.83,34.4290455,5.209952554138128,0.15890230906271346,31.787141891575235
2021-05-09,1011010201,花菜类,37.443,18.7215,209.25199999999998,64.430365,5.588547926181128,1.720758619768715,2.2477233366596634
2021-05-09,1011010402,水生根茎类,21.145,7.048333333333333,286.11,68.71573333333333,13.530858358950107,3.2497391030188383,3.163675276695488
2021-05-09,1011010501,茄类,30.75,7.6875,214.354,39.432547500000005,6.970861788617887,1.2823592682926832,4.435966316911175
2021-05-09,1011010504,辣椒类,95.075,11.884375,743.1489999999999,64.75813125,7.816450170917695,0.681126807783329,10.475763516569971
2021-05-09,1011010801,食用菌,44.849000000000004,3.737416666666667,448.2104,23.835062500000003,9.993765747285334,0.5314513701531807,17.8046664446548
2021-05-10,1011010101,花叶类,157.721,9.277705882352942,646.5558,26.982337647058824,4.09936406692831,0.17107637947425405,22.96218624409946
2021-05-10,1011010201,花菜类,30.866,15.433,169.933,50.779855,5.505507678351584,1.6451712240005183,2.34646485304064
2021-05-10,1011010402,水生根茎类,8.06,2.686666666666667,113.40599999999999,27.030113333333333,14.070223325062033,3.353612076095947,3.1955428969714514
2021-05-10,1011010501,茄类,24.956,6.239,172.118,31.083849999999998,6.896858470908799,1.245546161243789,4.537216271472163
2021-05-10,1011010504,辣椒类,60.824999999999996,6.0825,430.027,29.836066999999996,7.069905466502261,0.49052309083436085,13.412992168170156
2021-05-10,1011010801,食用菌,26.427,3.303375,243.216,19.35910625,9.203314791690318,0.7325502800166497,11.563389903394947
2021-05-11,1011010101,花叶类,190.06,10.55888888888889,730.638,27.083922222222224,3.8442491844680626,0.1425019584458709,25.976816504092422
2021-05-11,1011010201,花菜类,27.768,13.884,154.377,46.09990500000001,5.559528954191876,1.6601809636992224,2.348748766402013
2021-05-11,1011010402,水生根茎类,8.963000000000001,2.987666666666667,119.32999999999998,29.211240000000004,13.313622670980696,3.25909182193462,3.0850713629411137
2021-05-11,1011010501,茄类,26.533,6.63325,167.1336,29.892737500000003,6.299084159348736,1.1266248633776808,4.591110549845091
2021-05-11,1011010504,辣椒类,46.524,5.8155,333.3232,28.023195,7.164543031553606,0.6023384704668558,10.89454664252238
2021-05-11,1011010801,食用菌,29.889,2.9889,277.1144,17.681765000000002,9.271451035498009,0.5915810164274483,14.67232682936347
2021-05-12,1011010101,花叶类,182.519,8.691380952380953,765.7536,22.768442380952383,4.19547334798021,0.1247456011755071,32.63223479181052
2021-05-12,1011010201,花菜类,19.252,9.626,108.703,32.863225,5.646322460004156,1.707003168501974,2.3077398824978377
2021-05-12,1011010402,水生根茎类,6.0809999999999995,2.0269999999999997,70.71,17.00730666666667,11.628021706956092,2.7967943868881218,3.1576248012618886
2021-05-12,1011010501,茄类,19.247,4.81175,109.28,18.765909999999998,5.67776796383852,0.9750044162726658,4.8233253809700685
2021-05-12,1011010504,辣椒类,42.616,6.088,327.2694,30.34855,7.6794959639572,0.7121398066453914,9.783691477846553
2021-05-12,1011010801,食用菌,31.02,3.4466666666666668,244.488,16.544115555555557,7.881624758220503,0.533337058528548,13.777943201557262
2021-05-13,1011010101,花叶类,157.293,7.86465,739.3334,23.933197,4.7003579307407195,0.15215678383653436,29.89154365795761
2021-05-13,1011010201,花菜类,24.095,12.0475,156.49699999999999,43.00866499999999,6.49499896244034,1.7849622328283874,2.6387318694965303
2021-05-13,1011010402,水生根茎类,14.949000000000002,4.9830000000000005,179.19,41.010506666666664,11.986754966887416,2.7433612058777617,3.369368109895741
2021-05-13,1011010501,茄类,20.686999999999998,5.171749999999999,124.9306,19.189465,6.039087349543192,0.9276098515976218,5.5103743121551325
2021-05-13,1011010504,辣椒类,47.949,5.3276666666666666,376.6764,29.448871111111107,7.855771757492336,0.6141707045217024,11.790860423097147
2021-05-13,1011010801,食用菌,29.537,3.2818888888888886,294.9,20.51849222222222,9.984087754342012,0.694670827173451,13.372401090983347
2021-05-14,1011010101,花叶类,191.116,9.555800000000001,884.0084,26.831422500000002,4.625507021913393,0.1403933867389439,31.946758599921417
2021-05-14,1011010201,花菜类,40.997,20.4985,246.091,77.84821500000001,6.002658731126668,1.8988758933580507,2.161164324705454
2021-05-14,1011010402,水生根茎类,11.411999999999999,3.804,124.02,28.4089,10.867507886435332,2.4893883631265337,3.3655333363840207
2021-05-14,1011010501,茄类,32.193,8.04825,166.5412,26.6570475,5.173211567732116,0.828038626409468,5.247548607924414
2021-05-14,1011010504,辣椒类,51.909,5.767666666666667,365.3772,26.996566666666666,7.038802519794256,0.5200748746203292,12.53420990570406
2021-05-14,1011010801,食用菌,29.278,3.253111111111111,329.4322,22.938027777777776,11.251868297014825,0.7834561027999787,13.361836300466598
2021-05-15,1011010101,花叶类,258.278,13.593578947368423,1169.0012,35.94313842105263,4.526135404486638,0.13916453751791724,31.52362624281279
2021-05-15,1011010201,花菜类,37.346999999999994,18.673499999999997,234.279,79.14815999999999,6.273033978632823,2.1192641979275444,1.9600056400553094
2021-05-15,1011010402,水生根茎类,12.399000000000001,6.1995000000000005,123.99000000000001,42.07596,10.0,3.3934962496975563,1.9468133347403127
2021-05-15,1011010501,茄类,40.776,10.194,253.839,37.0147275,6.225206003531489,0.9077576883460858,5.857783837527914
2021-05-15,1011010504,辣椒类,86.637,10.829625,633.1406,48.368604999999995,7.307970035896902,0.5582903955584796,12.089908216290297
2021-05-15,1011010801,食用菌,49.932,4.539272727272728,476.92220000000003,27.106633636363632,9.551433950172234,0.5428709772563413,16.59429836983547
2021-05-16,1011010101,花叶类,212.588,13.28675,1029.1526,36.7751725,4.841066287843152,0.17298799791145314,26.984983619043525
2021-05-16,1011010201,花菜类,52.382000000000005,26.191000000000003,355.86400000000003,119.37504,6.793631400099271,2.2789324577144816,1.9810586869751001
2021-05-16,1011010402,水生根茎类,6.386,3.193,63.86,21.474765,10.0,3.3627881302849985,1.9737228789232384
2021-05-16,1011010501,茄类,19.009,4.75225,102.3924,16.199605,5.386522173707191,0.8522071124204323,5.3206726336845875
2021-05-16,1011010504,辣椒类,153.409,15.3409,874.3258,52.443228,5.699312295888768,0.34185235546806253,15.671853227646473
2021-05-16,1011010801,食用菌,51.103,5.1103000000000005,482.4928,29.988785999999998,9.441574858618868,0.5868302447997181,15.089107441695043
2021-05-17,1011010101,花叶类,176.65800000000002,9.297789473684212,751.529,22.867707894736842,4.254146429824859,0.1294462061991919,31.86420324500338
2021-05-17,1011010201,花菜类,27.587000000000003,13.793500000000002,174.97000000000003,53.12717500000001,6.342480153695582,1.9258047268641028,2.293418104764652
2021-05-17,1011010402,水生根茎类,5.011,2.5055,50.11,16.566164999999998,10.0,3.3059598882458587,2.024840088215951
2021-05-17,1011010501,茄类,29.921,7.48025,188.09660000000002,27.2422875,6.286440961197822,0.9104738310885332,5.904581709593954
2021-05-17,1011010504,辣椒类,76.099,8.455444444444446,359.85139999999996,24.113656666666667,4.728727052917908,0.3168721884212232,13.923136916743026
2021-05-17,1011010801,食用菌,25.733,3.676142857142857,278.913,24.27457428571429,10.838728480938872,0.9433246914745381,10.489923436644641
2021-05-18,1011010101,花叶类,173.271,8.251,771.1895999999999,21.35316380952381,4.450771335076268,0.12323564710496165,35.11594079824548
2021-05-18,1011010201,花菜类,31.098,15.549,220.047,64.518225,7.0759212811113255,2.074674416361181,2.41061769755755
2021-05-18,1011010402,水生根茎类,12.309000000000001,4.103000000000001,123.09,35.34973,10.0,2.871860427329596,2.4820633707810504
2021-05-18,1011010501,茄类,23.783,5.94575,120.977,18.155615,5.086700584451078,0.7633862422738931,5.663338036194312
2021-05-18,1011010504,辣椒类,84.86399999999999,12.12342857142857,438.8932,39.664010000000005,5.171724170437406,0.46738322492458534,10.065275548286719
2021-05-18,1011010801,食用菌,29.45,3.272222222222222,304.22999999999996,21.599956666666667,10.330390492359932,0.7334450481041314,13.08475047866608
2021-05-19,1011010101,花叶类,140.823,8.283705882352942,591.6644,20.76258176470588,4.201475611228279,0.1474374339753157,27.496668030262246
2021-05-19,1011010201,花菜类,33.900999999999996,16.950499999999998,215.813,69.34193,6.365977404796319,2.045424323766261,2.112301604527015
2021-05-19,1011010402,水生根茎类,12.199,6.0995,121.99,36.847075,10.0,3.0204996311173047,2.3107105516516575
2021-05-19,1011010501,茄类,20.578,6.859333333333333,116.524,24.849273333333333,5.662552240256585,1.2075650370946318,3.689231690477334
2021-05-19,1011010504,辣椒类,76.853,9.606625,406.2444,31.2485675,5.285992739385581,0.4066017917322681,12.00041673910332
2021-05-19,1011010801,食用菌,28.798000000000002,2.8798000000000004,309.50480000000005,18.571803000000003,10.747440794499619,0.6448990554899646,15.665307078693436
2021-05-20,1011010101,花叶类,148.851,7.0881428571428575,641.9808,17.64921857142857,4.312908882036399,0.11856970105292251,35.37446028569619
2021-05-20,1011010201,花菜类,17.189,8.5945,110.458,31.82705,6.426086450637035,1.851594042701728,2.470569845461643
2021-05-20,1011010402,水生根茎类,9.406,4.703,94.06,25.00318,10.0,2.6582160323197956,2.761921483587288
2021-05-20,1011010501,茄类,22.177,5.54425,119.74799999999999,18.66706,5.399648284258466,0.8417306218153943,5.414936256700305
2021-05-20,1011010504,辣椒类,61.568,7.696,377.684,25.8343275,6.134420478170479,0.4196064107978171,13.619463192916479
2021-05-20,1011010801,食用菌,35.447,2.726692307692308,345.051,16.05756,9.73427934663018,0.4530019465681157,20.488383042006387
2021-05-21,1011010101,花叶类,106.472,5.915111111111111,474.6946,14.869666111111108,4.45839845217522,0.13965799563369816,30.923689237735633
2021-05-21,1011010201,花菜类,33.979,16.9895,249.524,74.73235,7.343476853350599,2.1993687277436065,2.338902095277346
2021-05-21,1011010402,水生根茎类,4.178,2.089,41.78,13.698170000000001,10.0,3.2786428913355676,2.0500424509259263
2021-05-21,1011010501,茄类,21.886,7.295333333333333,127.547,24.00991,5.827789454445765,1.0970442291876086,4.312264810655266
2021-05-21,1011010504,辣椒类,36.494,4.56175,322.0414,21.143045,8.824502657971173,0.5793567435742862,14.231552503435527
2021-05-21,1011010801,食用菌,43.516,3.626333333333333,468.3954,23.6313925,10.763751263902932,0.5430506595275302,18.820897139260833
2021-05-22,1011010101,花叶类,190.363,10.575722222222222,989.5566,30.714854444444445,5.19826121672804,0.16134886739778448,31.217525295125927
2021-05-22,1011010201,花菜类,34.961999999999996,17.480999999999998,276.9096,86.32145999999999,7.920302042217266,2.46900806590012,2.2078882817783674
2021-05-22,1011010402,水生根茎类,9.18,4.59,91.8,31.87328,10.0,3.4720348583878,1.8801554154451627
2021-05-22,1011010501,茄类,25.845,6.46125,180.8472,23.1344925,6.997376668601277,0.8951244921648288,6.81721060014608
2021-05-22,1011010504,辣椒类,98.93599999999999,10.992888888888888,521.9258,40.37363222222221,5.2753881297000085,0.40807827506895583,11.927392738093175
2021-05-22,1011010801,食用菌,45.209,4.5209,448.1536,27.016895999999996,9.912928841602335,0.5975999469132252,15.587901141567114
2021-05-23,1011010101,花叶类,217.25900000000001,14.483933333333335,1105.2308,41.07489933333333,5.087157724190942,0.18905959860504432,25.907693456063498
2021-05-23,1011010201,花菜类,64.231,32.1155,506.4336,152.28621,7.884566642275537,2.3709145116843895,2.3255381429480706
2021-05-23,1011010402,水生根茎类,17.229,5.742999999999999,202.29,89.89941333333333,11.741250217656278,5.217912434461277,1.2501815362235957
2021-05-23,1011010501,茄类,42.331,10.58275,296.75939999999997,41.837495000000004,7.010450969738488,0.9883417589945903,6.0931445584875465
2021-05-23,1011010504,辣椒类,137.485,13.748500000000002,672.2948,47.594903,4.889950176382878,0.34618251445612247,13.125352876546465
2021-05-23,1011010801,食用菌,62.384,6.2384,518.0462,30.619334000000002,8.304151705565529,0.49082030648884334,15.91892449391616
